"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013755","1947-07-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,,,,,"  306",",,X","  244",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,,,,,"  261",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,,,,,"  250",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,,,,,"  256",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,,,,,"  267",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  261",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   86",",,X","    0",",,X",,,"  283",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  283",",,X","  222",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  261",",,X","  200",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  306",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  333",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  328",",,X","  256",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-08-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  278",",,X","  261",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  261",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  261",",,X","  189",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   23",",,X","    0",",,X",,,"  322",",,X","  228",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  244",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1947-08-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  294",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-08-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  294",",,X","  239",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  311",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X",,,"  283",",,X","  228",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US",,,"    0",",,X",,,"  256",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-08-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  306",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-08-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  311",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X",,,"  283",",,X","  244",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   76",",,X","    0",",,X",,,"  311",",,X","  222",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  294",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  317",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  311",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   25",",,X","    0",",,X",,,"  261",",,X","  228",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  145",",,X","    0",",,X",,,"  278",",,X","  228",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   43",",,X","    0",",,X",,,"  267",",,X","  228",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  283",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  283",",,X","  239",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  283",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  289",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  300",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  233",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  267",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-09-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  250",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  294",",,X","  189",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  233",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  261",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   23",",,X","    0",",,X",,,"  278",",,X","  117",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  150",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   36",",,X","    0",",,X",,,"  194",",,X","  100",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   91",",,X","    0",",,X",,,"  189",",,X","  128",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-09-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  178",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-09-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  156",",,X","   50",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  172",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  206",",,X","   94",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-09-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  172",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  144",",,X","   17",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-10-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  178",",,X","   56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-10-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  200",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  200",",,X","   89",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  211",",,X","  111",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  217",",,X","  111",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  233",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-10-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  114",",,X","    0",",,X",,,"  222",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-10-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  194",",,X","  167",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-10-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  178",",,X","  161",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-10-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X",,,"  183",",,X","  161",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-10-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  211",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-10-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  206",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-10-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  228",",,X","  150",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   30",",,X","    0",",,X",,,"  211",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-10-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  222",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1947-10-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   23",",,X","    0",",,X",,,"  228",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-10-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  217",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  244",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  128",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  222",",,X","  150",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  150",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  194",",,X","  150",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  189",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  233",",,X","  117",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  228",",,X","  150",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  228",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-10-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  222",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-10-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  194",",,X","  111",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-10-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  122",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  139",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  194",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  117",",,X","    0",",,X",,,"  178",",,X","  156",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X",,,"  167",",,X","  111",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-11-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  172",",,X","   94",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  172",",,X","  100",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-11-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  167",",,X","   78",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  267",",,X","    0",",,X",,,"  178",",,X","   56",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  122",",,X","   39",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  139",",,X","   11",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   89",",,X","    0",",,X",,,"  161",",,X","   89",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X","    0",",,X","  144",",,X","   44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  139",",,X","   11",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   89",",,X","   11",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   10",",,X","    0",",,X",,,"  100",",,X","   17",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X",,,,,"   94",",,X","   61",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   78",",,X","   17",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   56",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   89",",,X","   11",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  111",",,X","   11",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   89",",,X","    0",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1947-11-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  133",",,X","   39",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1947-11-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  185",",,X","    0",",,X",,,"  133",",,X","   72",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-11-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  150",",,X","   67",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1947-11-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   78",",,X","    6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   61",",,X","    6",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1947-11-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"   61",",,X","  -22",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
