"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00236263","1947-03-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-17","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,6","   38",",,6","   51",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-20","37.53333","-91.05",,"OATES TOWER, MO US","   43",",,6","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-27","37.53333","-91.05",,"OATES TOWER, MO US","  119",",,6","  122",",,6","  102",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0","T,,6","   76",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-03-31","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-01","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-02","37.53333","-91.05",,"OATES TOWER, MO US","   33",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-04","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-06","37.53333","-91.05",,"OATES TOWER, MO US","  130",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-08","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-09","37.53333","-91.05",,"OATES TOWER, MO US","  102",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-10","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-11","37.53333","-91.05",,"OATES TOWER, MO US","  163",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-15","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-16","37.53333","-91.05",,"OATES TOWER, MO US","  107",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-17","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-20","37.53333","-91.05",,"OATES TOWER, MO US","  160",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-21","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-24","37.53333","-91.05",,"OATES TOWER, MO US","  196",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-26","37.53333","-91.05",,"OATES TOWER, MO US","  663",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-29","37.53333","-91.05",,"OATES TOWER, MO US","   66",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-04-30","37.53333","-91.05",,"OATES TOWER, MO US","  114",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-01","37.53333","-91.05",,"OATES TOWER, MO US","   28",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-02","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-03","37.53333","-91.05",,"OATES TOWER, MO US","   43",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-13","37.53333","-91.05",,"OATES TOWER, MO US","  145",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-14","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-16","37.53333","-91.05",,"OATES TOWER, MO US","  351",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-18","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-21","37.53333","-91.05",,"OATES TOWER, MO US","  170",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-24","37.53333","-91.05",,"OATES TOWER, MO US","  150",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-25","37.53333","-91.05",,"OATES TOWER, MO US","   23",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-29","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-05-31","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-01","37.53333","-91.05",,"OATES TOWER, MO US","   48",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-02","37.53333","-91.05",,"OATES TOWER, MO US","  305",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-03","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-06","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-08","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-11","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-14","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-15","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-20","37.53333","-91.05",,"OATES TOWER, MO US","   64",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-21","37.53333","-91.05",,"OATES TOWER, MO US","   18",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-22","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-23","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-26","37.53333","-91.05",,"OATES TOWER, MO US","  335",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-27","37.53333","-91.05",,"OATES TOWER, MO US","  335",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-28","37.53333","-91.05",,"OATES TOWER, MO US","  216",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-29","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-06-30","37.53333","-91.05",,"OATES TOWER, MO US","   28",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-01","37.53333","-91.05",,"OATES TOWER, MO US","  259",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-02","37.53333","-91.05",,"OATES TOWER, MO US","    5",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-05","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-06","37.53333","-91.05",,"OATES TOWER, MO US","  234",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-08","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-15","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-16","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-29","37.53333","-91.05",,"OATES TOWER, MO US","    3",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-07-31","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-02","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-03","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-04","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-05","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-06","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-07","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-08","37.53333","-91.05",,"OATES TOWER, MO US","   58",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-09","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-10","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-11","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-12","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-13","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-14","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-15","37.53333","-91.05",,"OATES TOWER, MO US","  155",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-16","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-17","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-18","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-19","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-20","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-21","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-22","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-23","37.53333","-91.05",,"OATES TOWER, MO US","  130",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-24","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-26","37.53333","-91.05",,"OATES TOWER, MO US","   66",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1947-08-27","37.53333","-91.05",,"OATES TOWER, MO US","  213",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
