"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00392438","1953-01-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    8",",,0",,,"   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   10",",,0","   25",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-01-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   48",",,0","   58",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00392438","1953-02-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   58",",,0","   64",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-02-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1953-02-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1953-02-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   51",",,0","   51",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1953-02-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   23",",,0","   25",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    3",",,0","    3",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-02-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  112",",,0","   86",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   61",",,0","   64",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   58",",,0","   64",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  229",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-03-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  170",",,0","   25",",,0","   51",",,0",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,,
"USC00392438","1953-03-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   51",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-03-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  178",",,0","    0",",,0","    0","T,,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-03-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-03-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,,
"USC00392438","1953-04-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  208",",,0","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00392438","1953-04-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  130",",,0","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00392438","1953-04-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00392438","1953-04-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  208",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-04-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  114",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-05-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   30",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00392438","1953-05-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   38",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00392438","1953-05-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  137",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US",,,"    0",",,0","    0",",,0",,,,,"    3",",,0","  254",",,0",,,,,,,,,,,,,,,,
"USC00392438","1953-05-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-05-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  130",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   61",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    5",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-06-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   61",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  127",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-06-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    3",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1953-06-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   41",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  173",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  145",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1953-06-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   81",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00392438","1953-06-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
