"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00358190","1900-04-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   48",",,6","    0",",,6","    0",",,6","   72",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0","T,,6","    0","T,,6","   72",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0","T,,6","    0","T,,6","   39",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  132",",,6","  127",",,6","   51",",,6","   33",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","   94",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","   89",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   25",",,6","   25",",,6","   25",",,6","   39",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   76",",,6","   76",",,6","   76",",,6","  -11",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-04-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  206",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  144",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","    0",",,6","    0",",,6","  139",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   89",",,6","    0",",,6","    0",",,6","   83",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   58",",,6","    0",",,6","    0",",,6","  144",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   69",",,6","    0",",,6","    0",",,6","  150",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   30",",,6","    0",",,6","    0",",,6","  128",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","    0",",,6","  139",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   91",",,6","    0",",,6","    0",",,6","   78",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","    0",",,6","    0",",,6","   39",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  287",",,6","    0",",,6","    0",",,6","   72",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  216",",,6","   51",",,6","    0",",,6","  100",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  128",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  128",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  144",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  160",",,6","    0",",,6","    0",",,6","   83",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   61",",,6","    0",",,6","    0",",,6","   94",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","    0",",,6","  111",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   76",",,6","    0","T,,6","    0",",,6","  100",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   84",",,6","    0",",,6","    0",",,6","  122",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   86",",,6","    0","T,,6","    0",",,6","   61",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   84",",,6","    0","T,,6","    0",",,6","   72",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   53",",,6","    0","T,,6","    0",",,6","   83",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-05-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  109",",,6","    0",",,6","    0",",,6","  128",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  250",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  203",",,6","    0",",,6","    0",",,6","  106",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","    0",",,6","    0",",,6","   83",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","    0",",,6","  150",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   61",",,6","    0",",,6","    0",",,6","  156",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","    0",",,6","    0",",,6","  183",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","  111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  191",",,6","    0",",,6","    0",",,6","  133",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   51",",,6","    0",",,6","    0",",,6","  189",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   46",",,6","    0",",,6","    0",",,6","  211",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   64",",,6","    0",",,6","    0",",,6","  211",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  140",",,6","    0",",,6","    0",",,6","  100",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-06-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  165",",,6","    0",",,6","    0",",,6","   83",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  111",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  100",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   81",",,6","    0",",,6","    0",",,6","  111",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  107",",,6","    0",",,6","    0",",,6","   94",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   13",",,6","    0",",,6","    0",",,6","  144",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  250",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  289",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  294",",,6","  117",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  294",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  294",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  267",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  272",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-07-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  261",",,6","  106",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   51",",,6","    0",",,6","    0",",,6","  139",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   23",",,6","    0",",,6","    0",",,6","  133",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  132",",,6","    0",",,6","    0",",,6","  133",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  172",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  106",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  128",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1900-08-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
